PMID,Title,DOI_URL
33580791,Associations between acute and long-term exposure to PM2.5 components and temperature with QT interval length in the VA Normative Aging Study.,https://doi.org/10.1093/eurjpc/zwaa161
,Associations of annual ambient PM2.5 components with DNAm phenoage acceleration in elderly men: the Normative Aging Study,
28284819,Associations between long-term exposure to PM(2.5) component species and blood DNA methylation age in the elderly: The VA normative aging study.,https://doi.org/10.1016/j.envint.2016.12.024
,"Prolonged exposure to particulate pollution, genes associated with glutathione pathways, and DNA methylation in a cohort of older men",
28284819,Associations between long-term exposure to PM(2.5) component species and blood DNA methylation age in the elderly: The VA normative aging study.,https://doi.org/10.1016/j.envint.2016.12.024
28953603,Associations of Annual Ambient Fine Particulate Matter Mass and Components with Mitochondrial DNA Abundance.,https://doi.org/10.1097/EDE.0000000000000717
33580791,Associations between acute and long-term exposure to PM2.5 components and temperature with QT interval length in the VA Normative Aging Study.,https://doi.org/10.1093/eurjpc/zwaa161
27927620,"Ambient Fine Particulate Matter, Outdoor Temperature, and Risk of Metabolic Syndrome.",https://doi.org/10.1093/aje/kww157
27927620,"Ambient Fine Particulate Matter, Outdoor Temperature, and Risk of Metabolic Syndrome.",https://doi.org/10.1093/aje/kww157
33413450,Metabolomic signatures of the long-term exposure to air pollution and temperature.,https://doi.org/10.1186/s12940-020-00683-x
,The inflammatory potential of dietary manganese in a cohort of elderly men,
,The inflammatory potential of dietary manganese in a cohort of elderly men,
27025874,Metabolic Syndrome and Periodontal Disease Progression in Men.,https://doi.org/10.1177/0022034516641053
27025874,Metabolic Syndrome and Periodontal Disease Progression in Men.,https://doi.org/10.1177/0022034516641053
32561690,Biomarkers of aging and lung function in the normative aging study.,https://doi.org/10.18632/aging.103363
32561690,Biomarkers of aging and lung function in the normative aging study.,https://doi.org/10.18632/aging.103363
32561690,Biomarkers of aging and lung function in the normative aging study.,https://doi.org/10.18632/aging.103363
32009007,"Mitochondria and aging in older individuals: an analysis of DNA methylation age metrics, leukocyte telomere length, and mitochondrial DNA copy number in the VA normative aging study.",https://doi.org/10.18632/aging.102722
32009007,"Mitochondria and aging in older individuals: an analysis of DNA methylation age metrics, leukocyte telomere length, and mitochondrial DNA copy number in the VA normative aging study.",https://doi.org/10.18632/aging.102722
33027507,Associations of Plasma Folate and Vitamin B6 With Blood DNA Methylation Age: An Analysis of One-Carbon Metabolites in the VA Normative Aging Study.,https://doi.org/10.1093/gerona/glaa257
22219209,Openness to experience and mortality in men: analysis of trait and facets.,https://doi.org/10.1177/0898264311431303
27815016,What is unrealistic optimism?,https://doi.org/10.1016/j.concog.2016.10.005
21949417,Optimism in relation to inflammation and endothelial dysfunction in older men: the VA Normative Aging Study.,https://doi.org/10.1097/PSY.0b013e3182312497
21949417,Optimism in relation to inflammation and endothelial dysfunction in older men: the VA Normative Aging Study.,https://doi.org/10.1097/PSY.0b013e3182312497
24636503,Pessimistic orientation in relation to telomere length in older men: the VA normative aging study.,https://doi.org/10.1016/j.psyneuen.2014.01.001
24636503,Pessimistic orientation in relation to telomere length in older men: the VA normative aging study.,https://doi.org/10.1016/j.psyneuen.2014.01.001
31336254,Short-term ambient particle radioactivity level and renal function in older men: Insight from the Normative Aging Study.,https://doi.org/10.1016/j.envint.2019.105018
,Association between ambient beta particle radioactivity and lower hemoglobin concentrations in a cohort of elderly men,
31336254,Short-term ambient particle radioactivity level and renal function in older men: Insight from the Normative Aging Study.,https://doi.org/10.1016/j.envint.2019.105018
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
,"Associations of cumulative pb exposure and longitudinal changes in mini-psychological factors status exam scores, global cognition and domains of cognition: the VA Normative Aging Study",
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
23603705,Lead exposure and fear-potentiated startle in the VA Normative Aging Study: a pilot study of a novel physiological approach to investigating neurotoxicant effects.,https://doi.org/10.1016/j.ntt.2013.04.003
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
31636367,Blood DNA methylation biomarkers of cumulative lead exposure in adults.,https://doi.org/10.1038/s41370-019-0183-9
,"Associations of cumulative pb exposure and longitudinal changes in mini-psychological factors status exam scores, global cognition and domains of cognition: the VA Normative Aging Study",
23370289,Cumulative lead exposure in community-dwelling adults and fine motor function: comparing standard and novel tasks in the VA normative aging study.,https://doi.org/10.1016/j.neuro.2013.01.005
23370289,Cumulative lead exposure in community-dwelling adults and fine motor function: comparing standard and novel tasks in the VA normative aging study.,https://doi.org/10.1016/j.neuro.2013.01.005
30317107,"Dietary patterns, bone lead and incident coronary heart disease among middle-aged to elderly men.",https://doi.org/10.1016/j.envres.2018.09.035
30102601,Bone Lead Levels and Risk of Incident Primary Open-Angle Glaucoma: The VA Normative Aging Study.,https://doi.org/10.1289/EHP3442
22142875,Lead concentrations in relation to multiple biomarkers of cardiovascular disease: the Normative Aging Study.,https://doi.org/10.1289/ehp.1103467
22142875,Lead concentrations in relation to multiple biomarkers of cardiovascular disease: the Normative Aging Study.,https://doi.org/10.1289/ehp.1103467
26121922,Cumulative lead exposure is associated with reduced olfactory recognition performance in elderly men: The Normative Aging Study.,https://doi.org/10.1016/j.neuro.2015.06.006
24905780,"Lead exposure, B vitamins, and plasma homocysteine in men 55 years of age and older: the VA normative aging study.",https://doi.org/10.1289/ehp.1306931
30608198,Low-Level Cumulative Lead and Resistant Hypertension: A Prospective Study of Men Participating in the Veterans Affairs Normative Aging Study.,https://doi.org/10.1161/JAHA.118.010014
25633720,Lead exposure and tremor among older men: the VA normative aging study.,https://doi.org/10.1289/ehp.1408535
31766133,Effect of Dietary Sodium and Potassium Intake on the Mobilization of Bone Lead among Middle-Aged and Older Men: The Veterans Affairs Normative Aging Study.,https://doi.org/10.3390/nu11112750
24636503,Pessimistic orientation in relation to telomere length in older men: the VA normative aging study.,https://doi.org/10.1016/j.psyneuen.2014.01.001
24636503,Pessimistic orientation in relation to telomere length in older men: the VA normative aging study.,https://doi.org/10.1016/j.psyneuen.2014.01.001
28592514,A Western Diet Pattern Is Associated with Higher Concentrations of Blood and Bone Lead among Middle-Aged and Elderly Men.,https://doi.org/10.3945/jn.117.249060
28592514,A Western Diet Pattern Is Associated with Higher Concentrations of Blood and Bone Lead among Middle-Aged and Elderly Men.,https://doi.org/10.3945/jn.117.249060
28592514,A Western Diet Pattern Is Associated with Higher Concentrations of Blood and Bone Lead among Middle-Aged and Elderly Men.,https://doi.org/10.3945/jn.117.249060
,The long arm of childhood experiences on longevity: testing midlife vulnerability and resilience pathways,
30248605,Road proximity influences indoor exposures to ambient fine particle mass and components.,https://doi.org/10.1016/j.envpol.2018.09.046
30248605,Road proximity influences indoor exposures to ambient fine particle mass and components.,https://doi.org/10.1016/j.envpol.2018.09.046
21464364,Healthy psychological functioning and incident coronary heart disease: the importance of self-regulation.,https://doi.org/10.1001/archgenpsychiatry.2011.23
25715694,Serum tocopherol levels and vitamin E intake are associated with lung function in the normative aging study.,https://doi.org/10.1016/j.clnu.2015.01.020
25715694,Serum tocopherol levels and vitamin E intake are associated with lung function in the normative aging study.,https://doi.org/10.1016/j.clnu.2015.01.020
,Structural equation modeling of parasympathetic and sympathetic response to traffic air pollution in a repeated measures study,
23232970,Structural equation modeling of the inflammatory response to traffic air pollution.,https://doi.org/10.1038/jes.2012.106
30826618,"Impacts of air pollution, temperature, and relative humidity on leukocyte distribution: An epigenetic perspective.",https://doi.org/10.1016/j.envint.2019.02.053
,Structural equation modeling of parasympathetic and sympathetic response to traffic air pollution in a repeated measures study,
23232970,Structural equation modeling of the inflammatory response to traffic air pollution.,https://doi.org/10.1038/jes.2012.106
,Structural equation modeling of parasympathetic and sympathetic response to traffic air pollution in a repeated measures study,
23232970,Structural equation modeling of the inflammatory response to traffic air pollution.,https://doi.org/10.1038/jes.2012.106
30826618,"Impacts of air pollution, temperature, and relative humidity on leukocyte distribution: An epigenetic perspective.",https://doi.org/10.1016/j.envint.2019.02.053
25627872,Associations between air pollution and perceived stress: the Veterans Administration Normative Aging Study.,https://doi.org/10.1186/1476-069X-14-10
34171372,Metabolomic signatures of the short-term exposure to air pollution and temperature.,https://doi.org/10.1016/j.envres.2021.111553
33580791,Associations between acute and long-term exposure to PM2.5 components and temperature with QT interval length in the VA Normative Aging Study.,https://doi.org/10.1093/eurjpc/zwaa161
33549618,Associations between PM(2.5) metal components and QT interval length in the Normative Aging Study.,https://doi.org/10.1016/j.envres.2021.110827
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
26090776,Use of the Adaptive LASSO Method to Identify PM2.5 Components Associated with Blood Pressure in Elderly Men: The Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1409021
,Short- and intermediate-term exposure to ambient fine particulate elements and leukocyte epigenome-wide DNA methylation in older men: the Normative Aging Study,
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
30826618,"Impacts of air pollution, temperature, and relative humidity on leukocyte distribution: An epigenetic perspective.",https://doi.org/10.1016/j.envint.2019.02.053
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
26090776,Use of the Adaptive LASSO Method to Identify PM2.5 Components Associated with Blood Pressure in Elderly Men: The Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1409021
,Ambient PM2.5 species and ultrafine particle exposure and their differential metabolomic signatures,
34841262,"Short-term air pollution, cognitive performance, and nonsteroidal anti-inflammatory drug use in the Veterans Affairs Normative Aging Study.",https://doi.org/10.1038/s43587-021-00060-4
33580791,Associations between acute and long-term exposure to PM2.5 components and temperature with QT interval length in the VA Normative Aging Study.,https://doi.org/10.1093/eurjpc/zwaa161
24142987,Associations between arrhythmia episodes and temporally and spatially resolved black carbon and particulate matter in elderly patients.,https://doi.org/10.1136/oemed-2013-101526
24227017,"Associations between short-term changes in air pollution and correlates of arterial stiffness: The Veterans Affairs Normative Aging Study, 2007-2011.",https://doi.org/10.1093/aje/kwt271
24227017,"Associations between short-term changes in air pollution and correlates of arterial stiffness: The Veterans Affairs Normative Aging Study, 2007-2011.",https://doi.org/10.1093/aje/kwt271
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
27219535,"Particulate Air Pollution and Fasting Blood Glucose in Nondiabetic Individuals: Associations and Epigenetic Mediation in the Normative Aging Study, 2000-2011.",https://doi.org/10.1289/EHP183
26731791,"Genome-Wide Analysis of DNA Methylation and Fine Particulate Matter Air Pollution in Three Study Populations: KORA F3, KORA F4, and the Normative Aging Study.",https://doi.org/10.1289/ehp.1509966
,Short- and intermediate-term exposure to ambient fine particulate elements and leukocyte epigenome-wide DNA methylation in older men: the Normative Aging Study,
34841262,"Short-term air pollution, cognitive performance, and nonsteroidal anti-inflammatory drug use in the Veterans Affairs Normative Aging Study.",https://doi.org/10.1038/s43587-021-00060-4
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
21600003,"Ambient pollutants, polymorphisms associated with microRNA processing and adhesion molecules: the Normative Aging Study.",https://doi.org/10.1186/1476-069X-10-45
30826618,"Impacts of air pollution, temperature, and relative humidity on leukocyte distribution: An epigenetic perspective.",https://doi.org/10.1016/j.envint.2019.02.053
24257509,Ambient particulate air pollution and microRNAs in elderly men.,https://doi.org/10.1097/EDE.0000000000000026
26956024,Ambient particulate matter and microRNAs in extracellular vesicles: a pilot study of older individuals.,https://doi.org/10.1186/s12989-016-0121-0
25627872,Associations between air pollution and perceived stress: the Veterans Administration Normative Aging Study.,https://doi.org/10.1186/1476-069X-14-10
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
34171372,Metabolomic signatures of the short-term exposure to air pollution and temperature.,https://doi.org/10.1016/j.envres.2021.111553
30826618,"Impacts of air pollution, temperature, and relative humidity on leukocyte distribution: An epigenetic perspective.",https://doi.org/10.1016/j.envint.2019.02.053
24142987,Associations between arrhythmia episodes and temporally and spatially resolved black carbon and particulate matter in elderly patients.,https://doi.org/10.1136/oemed-2013-101526
24227017,"Associations between short-term changes in air pollution and correlates of arterial stiffness: The Veterans Affairs Normative Aging Study, 2007-2011.",https://doi.org/10.1093/aje/kwt271
24227017,"Associations between short-term changes in air pollution and correlates of arterial stiffness: The Veterans Affairs Normative Aging Study, 2007-2011.",https://doi.org/10.1093/aje/kwt271
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
,Short- and intermediate-term exposure to ambient fine particulate elements and leukocyte epigenome-wide DNA methylation in older men: the Normative Aging Study,
24385016,"Air pollution and gene-specific methylation in the Normative Aging Study: association, effect modification, and mediation analysis.",https://doi.org/10.4161/epi.27584
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
,Structural equation modeling of parasympathetic and sympathetic response to traffic air pollution in a repeated measures study,
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
23232970,Structural equation modeling of the inflammatory response to traffic air pollution.,https://doi.org/10.1038/jes.2012.106
21600003,"Ambient pollutants, polymorphisms associated with microRNA processing and adhesion molecules: the Normative Aging Study.",https://doi.org/10.1186/1476-069X-10-45
30826618,"Impacts of air pollution, temperature, and relative humidity on leukocyte distribution: An epigenetic perspective.",https://doi.org/10.1016/j.envint.2019.02.053
24257509,Ambient particulate air pollution and microRNAs in elderly men.,https://doi.org/10.1097/EDE.0000000000000026
25627872,Associations between air pollution and perceived stress: the Veterans Administration Normative Aging Study.,https://doi.org/10.1186/1476-069X-14-10
34252666,Short-term exposure to PM(2.5) components and renal health: Findings from the Veterans Affairs Normative Aging Study.,https://doi.org/10.1016/j.jhazmat.2021.126557
33580791,Associations between acute and long-term exposure to PM2.5 components and temperature with QT interval length in the VA Normative Aging Study.,https://doi.org/10.1093/eurjpc/zwaa161
33580791,Associations between acute and long-term exposure to PM2.5 components and temperature with QT interval length in the VA Normative Aging Study.,https://doi.org/10.1093/eurjpc/zwaa161
24257509,Ambient particulate air pollution and microRNAs in elderly men.,https://doi.org/10.1097/EDE.0000000000000026
24385016,"Air pollution and gene-specific methylation in the Normative Aging Study: association, effect modification, and mediation analysis.",https://doi.org/10.4161/epi.27584
30826618,"Impacts of air pollution, temperature, and relative humidity on leukocyte distribution: An epigenetic perspective.",https://doi.org/10.1016/j.envint.2019.02.053
34171372,Metabolomic signatures of the short-term exposure to air pollution and temperature.,https://doi.org/10.1016/j.envres.2021.111553
24227017,"Associations between short-term changes in air pollution and correlates of arterial stiffness: The Veterans Affairs Normative Aging Study, 2007-2011.",https://doi.org/10.1093/aje/kwt271
24227017,"Associations between short-term changes in air pollution and correlates of arterial stiffness: The Veterans Affairs Normative Aging Study, 2007-2011.",https://doi.org/10.1093/aje/kwt271
24385016,"Air pollution and gene-specific methylation in the Normative Aging Study: association, effect modification, and mediation analysis.",https://doi.org/10.4161/epi.27584
30826618,"Impacts of air pollution, temperature, and relative humidity on leukocyte distribution: An epigenetic perspective.",https://doi.org/10.1016/j.envint.2019.02.053
25627872,Associations between air pollution and perceived stress: the Veterans Administration Normative Aging Study.,https://doi.org/10.1186/1476-069X-14-10
29684737,Lung function association with outdoor temperature and relative humidity and its interaction with air pollution in the elderly.,https://doi.org/10.1016/j.envres.2018.03.039
29684737,Lung function association with outdoor temperature and relative humidity and its interaction with air pollution in the elderly.,https://doi.org/10.1016/j.envres.2018.03.039
24809956,Effects of temperature and relative humidity on DNA methylation.,https://doi.org/10.1097/EDE.0000000000000120
33580791,Associations between acute and long-term exposure to PM2.5 components and temperature with QT interval length in the VA Normative Aging Study.,https://doi.org/10.1093/eurjpc/zwaa161
24227017,"Associations between short-term changes in air pollution and correlates of arterial stiffness: The Veterans Affairs Normative Aging Study, 2007-2011.",https://doi.org/10.1093/aje/kwt271
24227017,"Associations between short-term changes in air pollution and correlates of arterial stiffness: The Veterans Affairs Normative Aging Study, 2007-2011.",https://doi.org/10.1093/aje/kwt271
24385016,"Air pollution and gene-specific methylation in the Normative Aging Study: association, effect modification, and mediation analysis.",https://doi.org/10.4161/epi.27584
21600003,"Ambient pollutants, polymorphisms associated with microRNA processing and adhesion molecules: the Normative Aging Study.",https://doi.org/10.1186/1476-069X-10-45
24257509,Ambient particulate air pollution and microRNAs in elderly men.,https://doi.org/10.1097/EDE.0000000000000026
33580791,Associations between acute and long-term exposure to PM2.5 components and temperature with QT interval length in the VA Normative Aging Study.,https://doi.org/10.1093/eurjpc/zwaa161
25238150,Associations between changes in city and address specific temperature and QT interval--the VA Normative Aging Study.,https://doi.org/10.1371/journal.pone.0106258
24809956,Effects of temperature and relative humidity on DNA methylation.,https://doi.org/10.1097/EDE.0000000000000120
34171372,Metabolomic signatures of the short-term exposure to air pollution and temperature.,https://doi.org/10.1016/j.envres.2021.111553
25238150,Associations between changes in city and address specific temperature and QT interval--the VA Normative Aging Study.,https://doi.org/10.1371/journal.pone.0106258
27391696,Cognitive function and short-term exposure to residential air temperature: A repeated measures study based on spatiotemporal estimates of temperature.,https://doi.org/10.1016/j.envres.2016.06.036
29684737,Lung function association with outdoor temperature and relative humidity and its interaction with air pollution in the elderly.,https://doi.org/10.1016/j.envres.2018.03.039
29684737,Lung function association with outdoor temperature and relative humidity and its interaction with air pollution in the elderly.,https://doi.org/10.1016/j.envres.2018.03.039
32832843,Age and mitochondrial DNA copy number influence the association between outdoor temperature and cognitive function: Insights from the VA Normative Aging Study.,https://doi.org/10.1097/EE9.0000000000000108
28351767,Short-term effects of air temperature and mitochondrial DNA lesions within an older population.,https://doi.org/10.1016/j.envint.2017.03.017
24145859,Self-reported sleep and β-amyloid deposition in community-dwelling older adults.,https://doi.org/10.1001/jamaneurol.2013.4258
31277270,Smoking-Related DNA Methylation is Associated with DNA Methylation Phenotypic Age Acceleration: The Veterans Affairs Normative Aging Study.,https://doi.org/10.3390/ijerph16132356
22407520,Lifestyle change and high-density lipoprotein change: the US Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1002/clc.21978
28001123,Fine-scale spatial and temporal variation in temperature and arrhythmia episodes in the VA Normative Aging Study.,https://doi.org/10.1080/10962247.2016.1252808
21961066,Do Stress Trajectories Predict Mortality in Older Men? Longitudinal Findings from the VA Normative Aging Study.,https://doi.org/10.4061/2011/896109
34537201,Associations between solar and geomagnetic activity and peripheral white blood cells in the Normative Aging Study.,https://doi.org/10.1016/j.envres.2021.112066
34713707,Solar Activity Is Associated With Diastolic and Systolic Blood Pressure in Elderly Adults.,https://doi.org/10.1161/JAHA.120.021006
34537201,Associations between solar and geomagnetic activity and peripheral white blood cells in the Normative Aging Study.,https://doi.org/10.1016/j.envres.2021.112066
34537201,Associations between solar and geomagnetic activity and peripheral white blood cells in the Normative Aging Study.,https://doi.org/10.1016/j.envres.2021.112066
34537201,Associations between solar and geomagnetic activity and peripheral white blood cells in the Normative Aging Study.,https://doi.org/10.1016/j.envres.2021.112066
34537201,Associations between solar and geomagnetic activity and peripheral white blood cells in the Normative Aging Study.,https://doi.org/10.1016/j.envres.2021.112066
34713707,Solar Activity Is Associated With Diastolic and Systolic Blood Pressure in Elderly Adults.,https://doi.org/10.1161/JAHA.120.021006
34537201,Associations between solar and geomagnetic activity and peripheral white blood cells in the Normative Aging Study.,https://doi.org/10.1016/j.envres.2021.112066
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
,"Associations of cumulative pb exposure and longitudinal changes in mini-psychological factors status exam scores, global cognition and domains of cognition: the VA Normative Aging Study",
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
23603705,Lead exposure and fear-potentiated startle in the VA Normative Aging Study: a pilot study of a novel physiological approach to investigating neurotoxicant effects.,https://doi.org/10.1016/j.ntt.2013.04.003
21414889,Prospective cohort study of lead exposure and electrocardiographic conduction disturbances in the Department of Veterans Affairs Normative Aging Study.,https://doi.org/10.1289/ehp.1003279
31636367,Blood DNA methylation biomarkers of cumulative lead exposure in adults.,https://doi.org/10.1038/s41370-019-0183-9
,"Associations of cumulative pb exposure and longitudinal changes in mini-psychological factors status exam scores, global cognition and domains of cognition: the VA Normative Aging Study",
23370289,Cumulative lead exposure in community-dwelling adults and fine motor function: comparing standard and novel tasks in the VA normative aging study.,https://doi.org/10.1016/j.neuro.2013.01.005
23370289,Cumulative lead exposure in community-dwelling adults and fine motor function: comparing standard and novel tasks in the VA normative aging study.,https://doi.org/10.1016/j.neuro.2013.01.005
30317107,"Dietary patterns, bone lead and incident coronary heart disease among middle-aged to elderly men.",https://doi.org/10.1016/j.envres.2018.09.035
30102601,Bone Lead Levels and Risk of Incident Primary Open-Angle Glaucoma: The VA Normative Aging Study.,https://doi.org/10.1289/EHP3442
22142875,Lead concentrations in relation to multiple biomarkers of cardiovascular disease: the Normative Aging Study.,https://doi.org/10.1289/ehp.1103467
22142875,Lead concentrations in relation to multiple biomarkers of cardiovascular disease: the Normative Aging Study.,https://doi.org/10.1289/ehp.1103467
26121922,Cumulative lead exposure is associated with reduced olfactory recognition performance in elderly men: The Normative Aging Study.,https://doi.org/10.1016/j.neuro.2015.06.006
24905780,"Lead exposure, B vitamins, and plasma homocysteine in men 55 years of age and older: the VA normative aging study.",https://doi.org/10.1289/ehp.1306931
30608198,Low-Level Cumulative Lead and Resistant Hypertension: A Prospective Study of Men Participating in the Veterans Affairs Normative Aging Study.,https://doi.org/10.1161/JAHA.118.010014
25633720,Lead exposure and tremor among older men: the VA normative aging study.,https://doi.org/10.1289/ehp.1408535
31766133,Effect of Dietary Sodium and Potassium Intake on the Mobilization of Bone Lead among Middle-Aged and Older Men: The Veterans Affairs Normative Aging Study.,https://doi.org/10.3390/nu11112750
21878420,"Associations of toenail arsenic, cadmium, mercury, manganese, and lead with blood pressure in the normative aging study.",https://doi.org/10.1289/ehp.1002805
22833016,Arsenic exposure and DNA methylation among elderly men.,https://doi.org/10.1097/EDE.0b013e31825afb0b
21878420,"Associations of toenail arsenic, cadmium, mercury, manganese, and lead with blood pressure in the normative aging study.",https://doi.org/10.1289/ehp.1002805
21878420,"Associations of toenail arsenic, cadmium, mercury, manganese, and lead with blood pressure in the normative aging study.",https://doi.org/10.1289/ehp.1002805
21878420,"Associations of toenail arsenic, cadmium, mercury, manganese, and lead with blood pressure in the normative aging study.",https://doi.org/10.1289/ehp.1002805
21878420,"Associations of toenail arsenic, cadmium, mercury, manganese, and lead with blood pressure in the normative aging study.",https://doi.org/10.1289/ehp.1002805
32791250,Metabolomic signatures of lead exposure in the VA Normative Aging Study.,https://doi.org/10.1016/j.envres.2020.110022
21878420,"Associations of toenail arsenic, cadmium, mercury, manganese, and lead with blood pressure in the normative aging study.",https://doi.org/10.1289/ehp.1002805
21878420,"Associations of toenail arsenic, cadmium, mercury, manganese, and lead with blood pressure in the normative aging study.",https://doi.org/10.1289/ehp.1002805
21878420,"Associations of toenail arsenic, cadmium, mercury, manganese, and lead with blood pressure in the normative aging study.",https://doi.org/10.1289/ehp.1002805
21878420,"Associations of toenail arsenic, cadmium, mercury, manganese, and lead with blood pressure in the normative aging study.",https://doi.org/10.1289/ehp.1002805
21878420,"Associations of toenail arsenic, cadmium, mercury, manganese, and lead with blood pressure in the normative aging study.",https://doi.org/10.1289/ehp.1002805
28070358,Cholesterol and depressive symptoms in older men across time.,https://doi.org/10.1177/2055102915592089
30059941,"Iron-processing genotypes, nutrient intakes, and cadmium levels in the Normative Aging Study: Evidence of sensitive subpopulations in cadmium risk assessment.",https://doi.org/10.1016/j.envint.2018.06.040
32361261,Individual species and cumulative mixture relationships of 24-hour urine metal concentrations with DNA methylation age variables in older men.,https://doi.org/10.1016/j.envres.2020.109573
32361261,Individual species and cumulative mixture relationships of 24-hour urine metal concentrations with DNA methylation age variables in older men.,https://doi.org/10.1016/j.envres.2020.109573
32361261,Individual species and cumulative mixture relationships of 24-hour urine metal concentrations with DNA methylation age variables in older men.,https://doi.org/10.1016/j.envres.2020.109573
32361261,Individual species and cumulative mixture relationships of 24-hour urine metal concentrations with DNA methylation age variables in older men.,https://doi.org/10.1016/j.envres.2020.109573
32361261,Individual species and cumulative mixture relationships of 24-hour urine metal concentrations with DNA methylation age variables in older men.,https://doi.org/10.1016/j.envres.2020.109573
25715694,Serum tocopherol levels and vitamin E intake are associated with lung function in the normative aging study.,https://doi.org/10.1016/j.clnu.2015.01.020
25715694,Serum tocopherol levels and vitamin E intake are associated with lung function in the normative aging study.,https://doi.org/10.1016/j.clnu.2015.01.020
28592514,A Western Diet Pattern Is Associated with Higher Concentrations of Blood and Bone Lead among Middle-Aged and Elderly Men.,https://doi.org/10.3945/jn.117.249060
28592514,A Western Diet Pattern Is Associated with Higher Concentrations of Blood and Bone Lead among Middle-Aged and Elderly Men.,https://doi.org/10.3945/jn.117.249060
28592514,A Western Diet Pattern Is Associated with Higher Concentrations of Blood and Bone Lead among Middle-Aged and Elderly Men.,https://doi.org/10.3945/jn.117.249060
